movieId,imdbId,tmdbId,original_title
89194,1604171,51588.0,Prom
89203,1235790,57211.0,Magic Trip
89260,1814836,63579.0,Project Nim
89300,1522334,60784.0,Win/Win
89305,1716772,69798.0,The Inbetweeners Movie
89321,1235170,54662.0,The Future
89337,1319744,72711.0,The Interrupters
89343,873886,48572.0,Red State
89356,1705786,67884.0,Un cuento chino
89388,1742650,70868.0,I Don't Know How She Does It
89408,50135,106833.0,April Love
89427,1633356,65055.0,Shark Night
89470,1598778,39538.0,Contagion
89492,1210166,60308.0,Moneyball
89678,844794,18093.0,Northanger Abbey
89745,848228,24428.0,The Avengers
89753,1340800,49517.0,Tinker Tailor Soldier Spy
89759,1832382,60243.0,جدایی نادر از سیمین
89761,1571222,48231.0,A Dangerous Method
89774,1291584,59440.0,Warrior
89804,1124035,10316.0,The Ides of March
89837,1788391,74725.0,Kill List
89840,1448755,49021.0,Killer Elite
89864,1306980,40807.0,50/50
89870,1043903,39517.0,Clapham Junction
89881,44091,41800.0,Superman and the Mole-Men
89904,1655442,74643.0,The Artist
90057,1675192,64720.0,Take Shelter
90061,1174042,70588.0,The Myth of the American Sleepover
90249,433035,39254.0,Real Steel
90266,1753549,67273.0,Buck
90343,1068242,68817.0,Footloose
90345,905372,60935.0,The Thing
90357,1204340,76543.0,Tyrannosaur
90374,1441326,50837.0,Martha Marcy May Marlene
90376,1242460,71859.0,We Need to Talk About Kevin
90403,1509767,52451.0,The Three Musketeers
90405,1637688,49530.0,In Time
90428,466893,44754.0,Margaret
90430,1692486,72113.0,Carnage
90439,1615147,50839.0,Margin Call
90469,1778304,72571.0,Paranormal Activity 3
90522,1634122,58233.0,Johnny English Reborn
90524,1600195,59965.0,Abduction
90531,1723811,76025.0,Shame
90576,770703,63492.0,What's Your Number?
90600,1614989,70670.0,Hodejegerne
90603,1672723,69735.0,Batman: Year One
90717,471042,59108.0,Tower Heist
90719,1616195,88794.0,J. Edgar
90738,1646980,73499.0,The Double
90746,983193,17578.0,The Adventures of Tintin
90863,1113829,75964.0,George Harrison: Living in the Material World
90866,970179,44826.0,Hugo
90870,1674784,70578.0,Trespass
90888,1253864,37958.0,Immortals
90890,810913,71880.0,Jack and Jill
90947,1736633,75233.0,"Oslo, 31. august"
91077,1033575,65057.0,The Descendants
91094,1204342,64328.0,The Muppets
91104,1324999,50619.0,The Twilight Saga: Breaking Dawn - Part 1
91126,1568911,57212.0,War Horse
91128,376136,23514.0,The Rum Diary
91134,1655420,75900.0,My Week with Marilyn
91199,1714210,79120.0,Weekend
91273,1181795,30618.0,Bunraku
91286,16029,29879.0,The Little Colonel
91323,1366344,57431.0,The Sitter
91325,477302,64685.0,Extremely Loud & Incredibly Close
91355,371552,9642.0,Astérix et les Vikings
91414,1430607,51052.0,Arthur Christmas
91470,1634136,91550.0,Violet & Daisy
91483,1308729,70074.0,Bullet to the Head
91485,1764651,76163.0,The Expendables 2
91488,84701,13396.0,The Snowman
91500,1392170,70160.0,The Hunger Games
91505,1216520,59457.0,Womb
91529,1345836,49026.0,The Dark Knight Rises
91535,1194173,49040.0,The Bourne Legacy
91542,1515091,58574.0,Sherlock Holmes: A Game of Shadows
91548,1687247,66150.0,Life in a Day
91582,61024,39287.0,Stagecoach
91610,1113827,17775.0,Toronto Stories
91622,1625346,57157.0,Young Adult
91628,1598822,62838.0,New Year's Eve
91630,1229238,56292.0,Mission: Impossible - Ghost Protocol
91653,1389137,74465.0,We Bought a Zoo
91658,1568346,65754.0,The Girl with the Dragon Tattoo
91660,1093357,71469.0,The Darkest Hour
91673,1602098,73873.0,Albert Nobbs
91688,1251743,51995.0,Salvation Boulevard
91690,1720616,80038.0,Friends with Kids
91842,1524137,77866.0,Contraband
91869,1787660,75301.0,Being Elmo: A Puppeteer's Journey
91873,1710396,63574.0,Joyful Noise
91886,1564349,62837.0,Dolphin Tale
91890,1007029,71688.0,The Iron Lady
91935,1541149,72842.0,Albatross
91947,1336006,79896.0,The Revenant
91974,1496025,52520.0,Underworld: Awakening
91976,1601913,75174.0,The Grey
91978,1568338,49527.0,Man on a Ledge
92004,380311,145594.0,Descongelate!
92008,1506999,70435.0,Haywire
92048,896872,65760.0,The Whistleblower
92058,1530509,74997.0,The Human Centipede 2 (Full Sequence)
92163,1056422,25774.0,Fados
92198,1214962,74998.0,Seeking Justice
92206,1255916,71670.0,Hostel: Part III
92210,1572781,36865.0,涼宮ハルヒの消失
92234,485985,72431.0,Red Tails
92259,1675434,77338.0,Intouchables
92264,1598828,54054.0,One for the Money
92309,1594562,58428.0,The Innkeepers
92420,1706593,76726.0,Chronicle
92424,106757,148033.0,Dottie Gets Spanked
92439,1645080,64678.0,The Art of Getting By
92494,439553,13976.0,Dylan Moran: Monster
92496,1023122,13586.0,"Dylan Moran: Like, Totally..."
92498,1583937,26118.0,Dylan Moran: What It Is
92507,1599348,59961.0,Safe House
92509,1606389,72570.0,The Vow
92535,2112999,80379.0,Louis C.K.: Live at the Beacon Theater
92613,960770,14205.0,Holding Trevor
92665,1996264,84200.0,"For a Good Time, Call..."
92681,1397514,72545.0,Journey 2: The Mysterious Island
92694,1439572,51999.0,Perfect Sense
92751,1700258,53174.0,Kokowääh
92756,73096,84259.0,Hearts of the West
92938,1071875,71676.0,Ghost Rider: Spirit of Vengeance
92954,1073510,21634.0,Prayers for Bobby
92966,409011,27902.0,Love Wrecked
93040,98769,26397.0,The Civil War
93061,1720182,83860.0,October Baby
93242,1838544,79548.0,Gone
93265,1630036,72213.0,Courageous
93270,1636826,57214.0,Project X
93272,1482459,73723.0,The Lorax
93287,1053810,73937.0,The Big Year
93320,383678,38674.0,Trailer Park Boys
93324,1860355,82620.0,Undefeated
93326,1596350,59962.0,This Means War
93363,401729,49529.0,John Carter
93422,1756750,79108.0,Starbuck
93432,1567233,64288.0,Forks Over Knives
93443,1456635,74387.0,Goon
93498,1848902,91010.0,Game Change
93510,1232829,64688.0,21 Jump Street
93512,1588334,82532.0,"Jeff, Who Lives at Home"
93563,1592525,81796.0,Lockout
93693,1702425,80304.0,Casa De Mi Padre
93700,1185371,56591.0,Corman's World: Exploits of a Hollywood Rebel
93721,1772925,80767.0,Jiro Dreams of Sushi
93766,1646987,57165.0,Wrath of the Titans
93805,1034314,10679.0,Iron Sky
93831,1605630,71552.0,American Reunion
93838,1899353,94329.0,Serbuan maut
93840,1259521,22970.0,The Cabin in the Woods
93855,1912398,74306.0,God Bless America
93980,383010,76489.0,The Three Stooges
93982,1486192,70436.0,The Raven
94011,1307873,54271.0,The Big Bang
94015,1667353,62764.0,Mirror Mirror
94018,1440129,44833.0,Battleship
94024,1883251,206953.0,Louis Theroux: America's Most Hated Family in Crisis
94070,1412386,74534.0,The Best Exotic Marigold Hotel
94266,1195478,72207.0,The Five-Year Engagement
94323,1621045,67660.0,Think Like a Man
94325,1327194,77877.0,The Lucky One
94478,1077368,62213.0,Dark Shadows
94480,1104123,13486.0,The Scorpion King: Rise of a Warrior
94494,1641385,89326.0,96 Minutes
94672,1663193,51823.0,Across the Line: The Exodus of Charlie Wright
94677,1645170,76493.0,The Dictator
94777,1409024,41154.0,Men in Black 3
94780,1735898,58595.0,Snow White and the Huntsman
94799,1748207,86812.0,Sound of My Voice
94833,1430626,72197.0,The Pirates! In an Adventure with Scientists!
94864,1446714,70981.0,Prometheus
94896,1704573,92591.0,Bernie
94919,1196340,12645.0,Inhale
94931,1592281,86555.0,Take This Waltz
94939,1278449,48392.0,Sound of Noise
94953,1655460,50647.0,Wanderlust
94959,1748122,83666.0,Moonrise Kingdom
94969,1821480,82825.0,Kahaani
95067,763831,72358.0,A Thousand Words
95088,1862079,84332.0,Safety Not Guaranteed
95105,1277953,80321.0,Madagascar 3: Europe's Most Wanted
95113,45719,65421.0,Eaux d'artifice
95115,47114,43337.0,Inauguration of the Pleasure Dome
95135,1742336,84355.0,Your Sister's Sister
95147,142249,39145.0,ドラゴンボール 魔神城のねむり姫
95165,142240,39100.0,ドラゴンボールZ この世で一番強いヤツ
95167,1217209,62177.0,Brave
95182,142233,39101.0,Doragon Bōru Zetto: Chikyū Marugoto Chōkessen
95199,1586265,76494.0,What to Expect When You're Expecting
95201,1859650,81836.0,To Rome with Love
95207,1611224,72331.0,Abraham Lincoln: Vampire Hunter
95307,1336608,80585.0,Rock of Ages
95309,1307068,88005.0,Seeking a Friend for the End of the World
95311,1245104,13042.0,Presto
95313,455565,13932.0,Jack-Jack Attack
95375,395479,13062.0,Boundin'
95377,479113,13933.0,One Man Band
95441,1637725,72105.0,Ted
95443,1769363,100046.0,The Giant Mechanical Man
95449,1915581,77930.0,Magic Mike
95473,142237,39103.0,Doragon Bōru Zetto: Gekitotsu!! Hyaku-Oku Pawā no Senshi-tachi
95475,1125254,24752.0,Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô
95499,142242,34433.0,ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦
95508,1598873,95516.0,Cleanskin
95510,948470,1930.0,The Amazing Spider-Man
95543,1667889,57800.0,Ice Age: Continental Drift
95558,2125435,84175.0,Beasts of the Southern Wild
95567,1716777,98548.0,People Like Us
95583,1615065,82525.0,Savages
95654,131409,13929.0,Geri's Game
95720,1298649,80035.0,The Watch
95740,283856,276165.0,The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure
95744,1602472,84165.0,2 Days in New York
95752,111399,183386.0,Terminal USA
95761,1726669,73567.0,Killer Joe
95780,142234,39106.0,ドラゴンボールＺ 超戦士撃破!!勝のはオレだ
95782,142236,39107.0,Doragon Bōru Zetto: Fukkatsu no Fyūjon!! Gokū to Bejīta
95858,248808,13930.0,For the Birds
95873,1839492,103332.0,Ruby Sparks
95875,1386703,64635.0,Total Recall
95949,1630637,56909.0,Immaturi
95963,142243,39108.0,ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる
95965,142245,39323.0,ドラゴンボールZ たったひとりの最終決戦〜フリーザに挑んだZ戦士 孫悟空の父〜
96004,142247,39324.0,Doragon Bōru Zetto: Zetsubō e no Hankō!! Nokosareta Chō-Senshi • Gohan to Torankusu
96007,142232,18095.0,悟空外伝! 勇気の証しは四星球
96020,1235841,76696.0,Medianeras
96079,1074638,37724.0,Skyfall
96110,1790886,77953.0,The Campaign
96114,1990181,85414.0,Brake
96150,2125666,84327.0,The Queen of Versailles
96281,1623288,77174.0,ParaNorman
96314,1405365,84184.0,Celeste & Jesse Forever
96373,1441940,109584.0,Broken
96417,1547234,49526.0,Premium Rush
96432,1212450,82633.0,Lawless
96448,1714203,71668.0,Piranha 3DD
96467,2077851,84340.0,Sleepwalk with Me
96488,2125608,84334.0,Searching for Sugar Man
96490,431021,77883.0,The Possession
96530,1619277,83403.0,Conception
96563,2028530,83660.0,Paradise Lost 3: Purgatory
96565,1920849,84174.0,Bachelorette
96588,1981677,114150.0,Pitch Perfect
96590,1366365,77948.0,The Cold Light of Day
96606,770802,89708.0,Samsara
96610,1276104,59967.0,Looper
96616,1232200,87428.0,That's My Boy
96634,1757742,97795.0,Emergo
96655,1990314,84329.0,Robot & Frank
96667,1845773,84169.0,Ai Weiwei: Never Sorry
96691,1855325,71679.0,Resident Evil: Retribution
96726,1710417,100529.0,Lola Versus
96728,1560747,68722.0,The Master
96737,1343727,49049.0,Dredd
96792,48260,4822.0,Kismet
96811,1855199,77016.0,End of Watch
96815,2105044,84348.0,V/H/S
96821,1659337,84892.0,The Perks of Being a Wallflower
96829,2106476,103663.0,Jagten
96832,2076220,103328.0,Holy Motors
96849,1876451,88036.0,Sparkle
96861,1397280,82675.0,Taken 2
96863,1496422,82390.0,The Paperboy
96901,385073,223195.0,The Making of a Legend: Gone with the Wind
96911,1276419,88273.0,En kongelig affære
97057,1613750,70667.0,Kon-Tiki
97168,1183919,90125.0,Marley
97188,1922777,82507.0,Sinister
97225,837562,76492.0,Hotel Transylvania
97230,2014338,110354.0,Side by Side
97254,59709,109600.0,Shakespeare Wallah
97304,1024648,68734.0,Argo
97306,1931533,86838.0,Seven Psychopaths
97328,1872818,84306.0,Liberal Arts
97393,2125653,84284.0,The House I Live In
97395,2130321,84351.0,West of Memphis
97470,1886493,75736.0,Catch.44
97593,1120945,32904.0,Tony
97639,2124803,84286.0,How to Survive a Plague
97673,2147134,116167.0,56 Up
97742,1712170,94348.0,Alex Cross
97744,2048877,84172.0,The Ambassador
97752,1371111,83542.0,Cloud Atlas
97757,424755,72867.0,Hellboy: The Seeds of Creation
97817,89852,164753.0,Pumping Iron II: The Women
97826,1638353,128158.0,"Syngué sabour, pierre de patience"
97836,1648179,87826.0,Here Comes the Boom
97858,1655416,126797.0,Mental
97860,1764234,64689.0,Killing Them Softly
97866,1966604,84287.0,The Imposter
97870,1866249,113947.0,The Sessions
97895,2092011,128248.0,What Richard Did
97913,1772341,82690.0,Wreck-It Ralph
97921,1045658,82693.0,Silver Linings Playbook
97923,1907668,87502.0,Flight
97936,1781769,96724.0,Anna Karenina
97938,454876,87827.0,Life of Pi
97957,1984153,84194.0,Excision
97994,1783798,102640.0,Union Square
98000,2172071,138122.0,Student of the Year
98056,1602620,86837.0,Amour
98083,1753968,65851.0,Jackass 3.5
98122,1942884,80215.0,Indie Game: The Movie
98124,2313197,123025.0,"Batman: The Dark Knight Returns, Part 1"
98126,1951166,121793.0,Le capital
98154,443272,72976.0,Lincoln
98160,1493157,135708.0,Nature Calls
98175,1545106,73935.0,Vamps
98230,1715873,58547.0,10 Years
98243,1446192,81188.0,Rise of the Guardians
98279,2006040,101519.0,A Fantastic Fear of Everything
98296,1667310,97614.0,Deadfall
98369,2262308,119431.0,Halo 4: Forward Unto Dawn
98441,30657,38716.0,Rebecca of Sunnybrook Farm
98458,24854,31621.0,Baby Take a Bow
98473,59050,4311.0,Compartiment tueurs
98491,2388725,140420.0,Paperman
98585,975645,112336.0,Hitchcock
98587,2177511,96821.0,Cesare deve morire
98604,1798188,83389.0,コクリコ坂から
98607,1483797,71883.0,レドライン
98611,30302,43157.0,Just Around the Corner
98615,101522,55615.0,バーンナップ
98795,221300,142051.0,Jazz
98803,30371,38769.0,Little Miss Broadway
98809,903624,49051.0,The Hobbit: An Unexpected Journey
98829,108624,10852.0,倚天屠龍記之魔教教主
98836,1477855,87504.0,Hyde Park on Hudson
98908,1241017,40722.0,How to Make Love to a Woman
98913,2014392,80717.0,Violeta se fue a los cielos
98933,1934269,117629.0,הסיפור של יוסי
98961,1790885,97630.0,Zero Dark Thirty
98963,2190367,97989.0,O Som ao Redor
99005,1925431,139567.0,Fire with Fire
99007,1588173,82654.0,Warm Bodies
99030,1901040,83186.0,Wrong
99085,26835,43895.0,Our Little Girl
99089,28118,43268.0,Poor Little Rich Girl
99106,1694020,82687.0,The Guilt Trip
99112,790724,75780.0,Jack Reacher
99114,1853728,68718.0,Django Unchained
99117,1758830,89492.0,This Is 40
99145,1649419,80278.0,Lo imposible
99149,1707386,82695.0,Les Misérables
99220,1441951,121826.0,Quartet
99270,25829,46159.0,Stand Up and Cheer!
99273,28315,27597.0,Stowaway
99276,31995,38727.0,Susannah of the Mounties
99296,1999995,97051.0,Would You Rather
99320,2119474,118683.0,Maximum Conviction
99415,1047540,88042.0,Parental Guidance
99437,1783732,75761.0,John Dies at the End
99468,2380247,124067.0,The Central Park Five
99470,1748227,134597.0,The Collection
99574,2091473,133694.0,Promised Land
99609,1242642,71208.0,Judas Kiss
99615,1634300,76421.0,Role/Play
99669,159241,31022.0,Aftermath
99675,2085002,127901.0,Äta sova dö
99728,1321870,82682.0,Gangster Squad
99741,1381404,87496.0,The Company You Keep
99764,2396224,147538.0,It's Such a Beautiful Day
99795,1327628,85533.0,Whores' Glory
99811,1931388,97610.0,Beware of Mr. Baker
99813,2166834,142061.0,"Batman: The Dark Knight Returns, Part 2"
99839,1956594,93087.0,Paul Williams Still Alive
99846,2366308,135921.0,Everything or Nothing
99912,2023587,132232.0,Mama
99917,2084989,145197.0,Upstream Color
99992,1770734,84336.0,Shadow Dancer
100017,2011953,84290.0,Keep the Lights On
100032,2040281,90603.0,Beauty Is Embarrassing
100034,1806911,83443.0,Girl Model
100083,1333125,87818.0,Movie 43
100106,2152198,128190.0,The Pervert's Guide to Ideology
100159,2023690,117974.0,Sightseers
100163,1428538,60304.0,Hansel & Gretel: Witch Hunters
100226,1853643,118677.0,Why Stop Now?
100272,1854513,127864.0,Blancanieves
100304,2081437,162145.0,The Liability
100306,165623,18912.0,Angst
100326,1389096,121824.0,Stand Up Guys
100365,2088714,133823.0,Nazywaj mnie Kuchu
100383,2053463,109421.0,Side Effects
100390,2024432,109431.0,Identity Thief
100487,1559547,109491.0,Beautiful Creatures
100498,1606378,47964.0,A Good Day to Die Hard
100517,2258685,130750.0,The World Before Her
100527,1702439,112949.0,Safe Haven
100553,2092588,134481.0,Frozen Planet
100556,2375605,123678.0,Jagal
100581,2085910,84330.0,Room 237
100714,2209418,132344.0,Before Midnight
100745,2608732,50275.0,The Pirate Bay: Away From Keyboard
100843,1954701,130739.0,Oh Boy
101025,1351685,81005.0,Jack the Giant Slayer
101070,2258858,129112.0,وجدة‎‎
101076,1583421,72559.0,G.I. Joe: Retaliation
101088,1682180,86825.0,Stoker
101106,2306745,157117.0,Sound City
101112,1623205,68728.0,Oz: The Great and Powerful
101142,481499,49519.0,The Croods
101283,790628,124459.0,The Incredible Burt Wonderstone
101285,2101441,122081.0,Spring Breakers
101360,1911644,158011.0,The Call
101362,2302755,117263.0,Olympus Has Fallen
101415,1763303,84199.0,The First Time
101525,1817273,97367.0,The Place Beyond the Pines
101529,1935902,127867.0,The Brass Teapot
101531,1745862,173153.0,Phil Spector
101577,1517260,72710.0,The Host
101612,1814621,144340.0,Admission
101741,1924429,68727.0,Trance
101850,388644,89049.0,Soupçons
101864,1483013,75612.0,Oblivion
101884,1507563,59963.0,Dark Tide
101895,453562,109410.0,42
101904,1613092,86577.0,Happy
101947,2007385,78056.0,U2: From the Sky Down
101962,2140203,110420.0,おおかみこどもの雨と雪
102033,1980209,134374.0,Pain & Gain
102123,1245492,109414.0,This Is the End
102125,1300854,68721.0,Iron Man 3
102165,2055765,174321.0,The English Teacher
102194,1935179,103731.0,Mud
102217,152183,25117.0,Bill Hicks: Revelations
102252,84671,19156.0,十八般武藝
102278,1551630,165739.0,Pawn
102378,762138,72525.0,Syrup
102396,1605777,82501.0,La femme du Vème
102407,1343092,64682.0,The Great Gatsby
102445,1408101,54138.0,Star Trek Into Darkness
102469,1684925,60270.0,Wish You Were Here
102481,2234155,116741.0,The Internship
102588,2366450,128216.0,Stories We Tell
102666,70233,20803.0,Иван Васильевич меняет профессию
102684,1602613,77987.0,Only God Forgives
102686,1951261,109439.0,The Hangover Part III
102716,1905041,82992.0,Fast & Furious 6
102720,848537,116711.0,Epic
102753,2404461,152780.0,Le passé
102792,2024519,137182.0,The Broken Circle Breakdown
102800,2347569,121986.0,Frances Ha
102819,1291580,119675.0,Behind the Candelabra
102880,1815862,82700.0,After Earth
102903,1670345,75656.0,Now You See Me
102905,1426329,77805.0,Lovelace
102993,1727388,147773.0,The Way Way Back
102995,1772270,101998.0,Foxfire
103042,770828,49521.0,Man of Steel
103048,2179116,156700.0,The Kings of Summer
103107,2396566,159014.0,20 Feet from Stardom
103137,2132285,96936.0,The Bling Ring
103141,1453405,62211.0,Monsters University
103210,1776196,80518.0,鋼の錬金術師 嘆きの丘（ミロス）の聖なる星
103221,1935065,120292.0,Not Suitable For Children
103228,1663662,68726.0,Pacific Rim
103235,1924396,152742.0,La migliore offerta
103249,816711,72190.0,World War Z
103253,1535108,68724.0,Elysium
103279,1932767,127373.0,What Maisie Knew
103299,1959332,126277.0,American Mary
103335,1690953,93456.0,Despicable Me 2
103339,2334879,117251.0,White House Down
103341,1213663,107985.0,The World's End
103372,2404463,136795.0,The Heat
103384,1210819,57201.0,The Lone Ranger
103444,2397619,81167.0,Woody Allen: A Documentary
103449,1829012,109099.0,Passion
103502,1877797,136386.0,The Knot
103539,1714206,157386.0,The Spectacular Now
103543,2265534,157375.0,The Lifeguard
103596,2724064,205321.0,Sharknado
103624,2334649,157354.0,Fruitvale Station
103655,790736,49524.0,R.I.P.D.
103659,2820466,183011.0,Justice League: The Flashpoint Paradox
103671,1918886,129507.0,Joker
103688,1457767,138843.0,The Conjuring
103731,1085362,23431.0,An Angel Named Billy
103755,1860353,77950.0,Turbo
103772,1430132,76170.0,The Wolverine
103801,2265398,172533.0,Drinking Buddies
103810,1821694,146216.0,RED 2
103813,92549,59558.0,Miami Connection
103819,2234025,198062.0,Coffee Town
103865,2053423,192126.0,Revenge for Jolly!
103883,1272878,136400.0,2 Guns
103980,2334873,160588.0,Blue Jasmine
103984,2358891,179144.0,La grande bellezza
104069,2510998,185574.0,Louis C.K.: Oh My God
104074,1854564,76285.0,Percy Jackson: Sea of Monsters
104076,2017020,77931.0,The Smurfs 2
104078,469021,177699.0,Alan Partridge: Alpha Papa
104119,61253,241340.0,The Forsyte Saga
104129,2016940,76544.0,Man of Tai Chi
104211,1723121,138832.0,We're the Millers
104218,2191701,109418.0,Grown Ups 2
104241,1650554,59859.0,Kick-Ass 2
104243,1411250,87421.0,Riddick
104245,1691917,151960.0,Planes
104272,2545118,158999.0,Blackfish
104283,2013293,149870.0,風立ちぬ
104303,2357129,115782.0,Jobs
104312,1538403,123553.0,The Mortal Instruments: City of Bones
104321,2364949,154282.0,Touchy Feely
104337,1327773,132363.0,The Butler
104339,2294677,157360.0,In a World...
104374,2194499,122906.0,About Time
104419,1494772,30061.0,Justice League: Crisis on Two Earths
104441,2005374,199373.0,The Frozen Ground
104457,1853739,83899.0,You're Next
104590,1153040,33196.0,해운대
104595,2042520,198342.0,Family Band: The Cowsills Story
104597,1511476,180318.0,The Chicago 8
104662,74533,42244.0,The First Nudie Musical
104726,2237822,138217.0,Koch
104757,1822381,185444.0,Evocateur: The Morton Downey Jr. Movie
104760,2167202,146227.0,Getaway
104841,1454468,49047.0,Gravity
104863,1486834,212716.0,What If
104879,1392214,146233.0,Prisoners
104881,1206543,164457.0,Out of the Furnace
104906,1985019,156711.0,Austenland
104913,1979320,96721.0,Rush
104925,2404311,112205.0,The Family
104944,2370248,169813.0,Short Term 12
105037,1758795,129139.0,The To Do List
105121,1844203,121676.0,Inescapable
105197,1821549,129670.0,Nebraska
105211,2390361,209263.0,Enough Said
105213,2229499,138697.0,Don Jon
105246,2027140,157820.0,L'écume des jours
105254,2332579,157409.0,Crystal Fairy & the Magical Cactus
105351,2364841,146238.0,Runner Runner
105355,2278871,152584.0,La vie d'Adèle - Chapitres 1 et 2
105429,2215151,159008.0,Inequality for All
105468,1985966,109451.0,Cloudy with a Chance of Meatballs 2
105504,1535109,109424.0,Captain Phillips
105585,2002718,106747.0,Machete Kills
105593,1450321,85889.0,Filth
105715,1407061,38093.0,Just Wright
105731,1939659,133805.0,Carrie
105755,2193215,109091.0,The Counselor
105763,77247,34023.0,Bloodsucking Freaks
105769,1821641,152795.0,The Congress
105769,1821641,152795.0,The Congress
105844,2024544,76203.0,12 Years a Slave
105954,2017038,152747.0,All Is Lost
106002,1731141,80274.0,Ender's Game
106004,56219,37342.0,Maniac
106011,2616880,200481.0,The Blue Umbrella
106022,2446040,213121.0,Toy Story of Terror!
106062,3063516,208134.0,Jackass Presents: Bad Grandpa
106072,1981115,76338.0,Thor: The Dark World
106100,790636,152532.0,Dallas Buyers Club
106111,3004634,226632.0,Marc Maron: Thinky Pain
106144,2304426,194101.0,The Selfish Giant
106204,2299842,123377.0,피에타
106236,2204371,184149.0,Somm
106330,1204975,137093.0,Last Vegas
106332,2492916,159151.0,Muscle Shoals
106397,437489,121555.0,Stephen Tobolowsky's Birthday Party
106417,1796406,87380.0,Ausente
106438,2431286,205220.0,Philomena
106441,816442,203833.0,The Book Thief
106452,2718492,209274.0,Ida
106471,1485763,41498.0,ONE PIECE FILM STRONG WORLD
106473,2375379,176983.0,One Piece Film Z
106487,1951264,101299.0,The Hunger Games: Catching Fire
106489,1170358,57158.0,The Hobbit: The Desolation of Smaug
106491,1335975,64686.0,47 Ronin
106540,2387559,146239.0,Delivery Man
106542,1196948,41602.0,Charlie Countryman
106696,2294629,109445.0,Frozen
106762,1703049,51859.0,Gekijouban Trigun: Badlands Rumble
106766,2042568,86829.0,Inside Llewyn Davis
106782,993846,106646.0,The Wolf of Wall Street
106839,2304771,192136.0,Mandela: Long Walk to Freedom
106870,2231554,134366.0,Grave Encounters 2
106873,860907,75629.0,ヱヴァンゲリヲン新劇場版:Q
106883,1462901,174311.0,All Is Bright
106916,1800241,168672.0,American Hustle
106918,359950,116745.0,The Secret Life of Walter Mitty
106920,1798709,152601.0,Her
107042,3385404,238478.0,Six by Sondheim
107057,1285482,176297.0,Dead Set
107069,1091191,193756.0,Lone Survivor
107081,57714,18624.0,座頭市喧嘩旅
107083,2235902,197033.0,Geography Club
107141,2140373,140823.0,Saving Mr. Banks
107314,1321511,87516.0,Oldboy
107348,1229340,109443.0,Anchorman 2: The Legend Continues
107382,2319863,174325.0,Moms Mabley: I Got Somethin' to Tell You
107406,1706620,110415.0,Snowpiercer
107412,60584,20878.0,"Кавказская пленница, или Новые приключения Шурика"
107447,2166616,158990.0,Wrong Cops
107516,2836166,194188.0,Punk's Dead: SLC Punk 2
107555,845439,43766.0,چهارشنبه سوری
107559,1384927,91551.0,Death of a Superhero
107636,2513616,199782.0,Springsteen & I
107649,1954315,186929.0,Borgman
107702,1661382,64807.0,Grudge Match
107769,2473682,227348.0,Paranormal Activity: The Marked Ones
107771,1714915,152603.0,Only Lovers Left Alive
107910,2113683,124623.0,I Know That Voice
107945,1847548,122796.0,Bad Karma
107953,2263944,126963.0,ドラゴンボールZ 神と神
107978,2331143,177945.0,そして父になる
107999,142244,39102.0,Doragon bôru Z 4: Super Saiyajin da Son Gokû
108076,2459100,173480.0,The Other Shore
108090,142250,39148.0,Doragon Bōru: Saikyō e no Michi
108156,1408253,168530.0,Ride Along
108188,1205537,137094.0,Jack Ryan: Shadow Recruit
108190,1840309,157350.0,Divergent
108192,1094249,6418.0,Hotel Chevalier
108447,1734067,71622.0,Atrocious
108506,2328549,174671.0,Dark Touch
108514,2178470,185008.0,Yeh Jawaani Hai Deewani
108551,1302559,69746.0,Le fil
108601,1714833,137968.0,Drift
108689,1418377,100241.0,"I, Frankenstein"
108709,995832,54102.0,Generation Kill
108715,1609479,157099.0,Better Living Through Chemistry
108729,2316411,181886.0,Enemy
108795,1186373,15359.0,Wonder Woman
108873,210843,44516.0,"El mismo amor, la misma lluvia"
108928,2177771,152760.0,The Monuments Men
108932,1490017,137106.0,The Lego Movie
108945,1234721,97020.0,RoboCop
108949,2172985,209247.0,The Art of the Steal
108981,2382009,249397.0,Nymphomaniac: Vol. II
109042,1545660,74461.0,Knights of Badassdom
109074,2204340,120143.0,四大名捕
109161,2406252,197082.0,La Vénus à la fourrure
109183,1878942,99367.0,Date and Switch
109187,2333804,157834.0,The Zero Theorem
109191,1837709,137321.0,Winter's Tale
109205,81242,206822.0,No Nukes
109249,105744,12124.0,El viaje
109295,2511428,210047.0,Cold Comes the Night
109317,1978532,249923.0,Someone Marry Barry
109359,1815717,212721.0,Gerontophilia
109372,1826590,222899.0,About Last Night
109374,2278388,120467.0,The Grand Budapest Hotel
109483,1800246,225565.0,That Awkward Moment
109487,816692,157336.0,Interstellar
109576,2193265,205724.0,Welcome to the Jungle
109578,2024469,225574.0,Non-Stop
109673,1253863,53182.0,300: Rise of an Empire
109687,1385956,202141.0,Particle Fever
109740,2910274,248774.0,Obvious Child
109742,2389182,175291.0,Cheap Thrills
109846,864835,82703.0,Mr. Peabody & Sherman
109848,1441395,97370.0,Under the Skin
109850,2369135,136797.0,Need for Speed
109853,2355495,242042.0,Barefoot
